Type	Name
Protein	"p(HGNC:""IRF3"",pmod(Ph))"
Protein	"p(RGD:""Ccl19"")"
Protein	"p(MGI:""Unc5c"")"
Protein	"p(HGNC:""C3"")"
Protein	"p(HGNC:""TARDBP"",frag(""1_102""),pmod(MESH:""Polymerization""))"
Protein	"p(HGNC:""CYTH3"")"
Protein	"p(MGI:""Mos"")"
Protein	"p(MGI:""Serpinb10"")"
Protein	"p(RGD:""Olr87"")"
Protein	"p(HGNC:""GNAI2"")"
Protein	"p(RGD:""Olr646"")"
Protein	"p(INTERPRO:""Leucine-rich repeat domain superfamily"")"
Protein	"p(HGNC:""PLK4"")"
Protein	"p(MGI:""Hspa1b"")"
Protein	"p(RGD:""Olr404"")"
Protein	"p(INTERPRO:""Alpha tubulin"",pmod(CONSO:""detyrosination""))"
Protein	"p(HGNC:""PRKN"",var(""p.Arg42?""))"
Protein	"p(HGNC:""FAT4"")"
Protein	"p(RGD:""Olr1845"")"
Protein	"p(RGD:""Hk2"")"
Protein	"p(RGD:""Olr1513"")"
Protein	"p(MGI:""Mir124a-2"")"
Protein	"p(HGNC:""TAT"",frag(""47_57""))"
Protein	"p(HGNC:""NDUFS3"")"
Protein	"p(RGD:""Mir181b1"")"
Protein	"p(MGI:""Rheb"")"
Protein	"p(RGD:""Olr1254"")"
Protein	"p(HGNC:""STING1"")"
Protein	"p(RGD:""Mirlet7a-2"")"
Protein	"p(RGD:""Ppif"")"
Protein	"p(RGD:""Olr1022"")"
Protein	"p(HGNC:""GLUD2"")"
Protein	"p(RGD:""Map2k6"")"
Protein	"p(RGD:""Skp1"")"
Protein	"p(HGNCGENEFAMILY:""Beta catenins"",loc(GO:""plasma membrane""))"
Protein	"p(FLYBASE:""tim"")"
Protein	"p(HGNC:""GHRH"")"
Protein	"p(MGI:""Ptpn6"")"
Protein	"p(RGD:""Cdc23"")"
Protein	"p(MGI:""S1pr1"")"
Protein	"p(RGD:""Max"",pmod(Ph))"
Protein	"p(HGNC:""IGF1R"",pmod(Ph))"
Protein	"p(HGNC:""PLA2G4E"")"
Protein	"p(RGD:""Casp9"",pmod(Ph))"
Protein	"p(MGI:""Gm10334"")"
Protein	"p(MGI:""Il17b"")"
Protein	"p(HGNC:""CEBPA"")"
Protein	"p(HGNC:""SH2D1B"")"
Protein	"p(MGI:""Cks1b"")"
Protein	"p(MGI:""Jund"")"
Protein	"p(MGI:""Pfkfb1"",pmod(Ph))"
Protein	"p(HGNC:""EIF4E"")"
Protein	"p(MGI:""Cacng1"")"
Protein	"p(HGNC:""MAPT"",pmod(Ph,S,235))"
Protein	"p(HGNC:""CA5B"")"
Protein	"p(MGI:""Gsk3b"",pmod(Ph))"
Protein	"p(MGI:""Olfr491"")"
Protein	"p(MGI:""Ctu2"")"
Protein	"p(HGNC:""NOS1"",pmod(Ph))"
Protein	"p(MGI:""Olfr26"")"
Protein	"p(HGNC:""ADRB1"")"
Protein	"p(HGNC:""IL25"")"
Protein	"p(RGD:""Pip4k2a"")"
Protein	"p(RGD:""Ppargc1a"",pmod(Ph))"
Protein	"p(MGI:""Olfr1391"")"
Protein	"p(HGNC:""CAPN1"")"
Protein	"p(HGNC:""OPRM1"")"
Protein	"p(RGD:""Trhr"")"
Protein	"p(MGI:""Smo"",pmod(Ph))"
Protein	"p(MGI:""Olfr1198"")"
Protein	"p(SFAM:""AKT Family"")"
Protein	"p(HGNC:""OR51F2"")"
Protein	"p(HGNC:""LAMTOR4"")"
Protein	"p(RGD:""Ndufb3"")"
Protein	"p(RGD:""Pfn3"")"
Protein	"p(RGD:""Rac2"")"
Protein	"p(HGNC:""OR13F1"")"
Protein	"p(HGNC:""MIR326"")"
Protein	"p(MGI:""Agtr1b"")"
Protein	"p(RGD:""Wnt2"")"
Protein	"p(RGD:""Tnfaip3"")"
Protein	"p(RGD:""Ttf2"")"
Protein	"p(HGNC:""IRAK4"")"
Protein	"p(MGI:""Ablim3"")"
Protein	"p(HGNC:""TARDBP"",frag(""247_250""))"
Protein	"p(HGNC:""PARD6A"")"
Protein	"p(MGI:""Mylpf"")"
Protein	"p(RGD:""Ube3a"")"
Protein	"p(MGI:""Treml2"",loc(MESHA:""Brain""))"
Protein	"p(HGNC:""USP19"")"
Protein	"p(RGD:""Olr88"")"
Protein	"p(MGI:""Nefm"",pmod(Ph))"
Protein	"p(RGD:""Olr672"")"
Protein	"p(RGD:""Ppp2r5c"")"
Protein	"p(RGD:""Olr45"")"
Protein	"p(RGD:""Mapt"",pmod(CONSO:""hyperphosphorylation""))"
Protein	"p(HGNC:""UBE4A"")"
Protein	"p(RGD:""Sdc1"")"
Protein	"p(RGD:""Olr237"")"
Protein	"p(HGNC:""PPP2CB"",pmod(Ph,Y,307))"
Protein	"p(MGI:""Fgf2"")"
Protein	"p(RGD:""Olr1605"")"
Protein	"p(HGNC:""CCND3"")"
Protein	"p(RGD:""Nr0b1"")"
Protein	"p(RGD:""Olr1381"")"
Protein	"p(MGI:""Eif3g"")"
Protein	"p(HGNC:""JAK2"",pmod(Ph))"
Protein	"p(RGD:""Fzd3"")"
Protein	"p(RGD:""Olr115"")"
Protein	"p(HGNC:""MAPT"",pmod(Ac,Q,321),var(""p.Lys321Gln""))"
Protein	"p(MGI:""Inhbb"")"
Protein	"p(HGNC:""AKT1"",pmod(Ph,T,308))"
Protein	"p(HGNC:""TRPA1"",pmod(Ph))"
Protein	"p(RGD:""Pik3cd"")"
Protein	"p(MGI:""Try4"")"
Protein	"p(RGD:""Map2k5"",pmod(Ph))"
Protein	"p(MGI:""Eda2r"")"
Protein	"p(HGNC:""ACTN1"")"
Protein	"p(HGNC:""ULBP2"")"
Protein	"p(MGI:""Hdac1"")"
Protein	"p(RGD:""Prkca"",pmod(Ph))"
Protein	"p(HGNC:""KIDINS220"",pmod(Ph))"
Protein	"p(MGI:""Atg5"")"
Protein	"p(MGI:""C2"")"
Protein	"p(MGI:""Olfr900"")"
Protein	"p(HGNC:""RPS6KA5"")"
Protein	"p(HGNC:""OGT"",pmod(Ph))"
Protein	"p(HGNC:""HIPK3"")"
Protein	"p(MGI:""H2-Eb1"")"
Protein	"p(RGD:""Zfp36l1"")"
Protein	"p(MGI:""Olfr684"")"
Protein	"p(HGNC:""CCNA2"")"
Protein	"p(MGI:""Ppp2ca"")"
Protein	"p(MGI:""Olfr481"")"
Protein	"p(MGI:""Lrrc4b"")"
Protein	"p(HGNC:""ABCC1"")"
Protein	"p(MGI:""Olfr24"")"
Protein	"p(HGNC:""CHRNB3"")"
Protein	"p(RGD:""Htr2a"")"
Protein	"p(MGI:""Rho"",pmod(Ph))"
Protein	"p(MGI:""Olfr1382"")"
Protein	"p(HGNC:""IGF1"")"
Protein	"p(HGNC:""KRT12"")"
Protein	"p(RGD:""Ucn2"")"
Protein	"p(MGI:""Ihh"")"
Protein	"p(MGI:""Olfr1202"")"
Protein	"p(HGNC:""ST8SIA1"")"
Protein	"p(HGNC:""OR52E5"")"
Protein	"p(RGD:""Cox7b2"")"
Protein	"p(HGNC:""APP"",var(""p.Asn10Tyr""))"
Protein	"p(HGNC:""OR1S2"")"
Protein	"p(HGNC:""MIR199A2"")"
Protein	"p(MGI:""Adrb1"")"
Protein	"p(MGI:""Bub1"",pmod(Ph))"
Protein	"p(MGI:""Il1b"",loc(MESHA:""Cerebrospinal Fluid""))"
Protein	"p(HGNC:""FXYD1"",pmod(Ph))"
Protein	"p(RGD:""Areg"")"
Protein	"p(HGNC:""MAP3K7"",pmod(GOBP:""protein K63-linked ubiquitination"",K,34),pmod(GOBP:""protein K63-linked ubiquitination"",K,158))"
Protein	"p(MGI:""Fes"")"
Protein	"p(HGNC:""TNFRSF13C"")"
Protein	"p(CONSO:""CONSO00053"",pmod(Ph,S,202),pmod(Ph,T,205))"
Protein	"p(HGNC:""MAGI3"")"
Protein	"p(RGD:""Lta"")"
Protein	"p(MGI:""Itgb4"")"
Protein	"p(MGI:""Clec4b2"")"
Protein	"p(HGNC:""TARDBP"",frag(""274_414""))"
Protein	"p(MGI:""Ndufb8"")"
Protein	"p(HGNC:""TARDBP"",pmod(Sumo,K,48))"
Protein	"p(FLYBASE:""PGRP-SD"")"
Protein	"p(MGI:""Mapkapk3"")"
Protein	"p(RGD:""Olr264"")"
Protein	"p(HGNC:""PPP2R5D"",pmod(Ph,S))"
Protein	"p(MGI:""Fgf23"")"
Protein	"p(RGD:""Olr1609"")"
Protein	"p(HGNC:""LTA"")"
Protein	"p(HGNC:""CYP2C19"")"
Protein	"p(MGI:""Tbpl1"")"
Protein	"p(MGI:""Slc22a5"")"
Protein	"p(RGD:""Olr1362"")"
Protein	"p(HGNC:""CDKN1B"",pmod(Ph))"
Protein	"p(FLYBASE:""lft"")"
Protein	"p(RGD:""Tp63"")"
Protein	"p(RGD:""Olr1115"")"
Protein	"p(RGD:""Crk"")"
Protein	"p(RGD:""Alk"")"
Protein	"p(RGD:""Scn5a"")"
Protein	"p(HGNC:""MAPT"",var(""p.Lys?Gln""))"
Protein	"p(MGI:""Alk"")"
Protein	"p(MGI:""Kidins220"",pmod(Ph))"
Protein	"p(HGNC:""HTT"",pmod(HBP:""misfolded""))"
Protein	"p(RGD:""Taok3"")"
Protein	"p(MGI:""Acvr1b"")"
Protein	"p(CONSO:""dense core plaques"")"
Protein	"p(HGNC:""BDKRB2"")"
Protein	"p(RGD:""Tsc2"")"
Protein	"p(RGD:""Clec7a"",pmod(Ub))"
Protein	"p(HGNC:""GUCA1B"")"
Protein	"p(MGI:""Ralbp1"")"
Protein	"p(MGI:""Taok1"")"
Protein	"p(HGNC:""PDGFB"")"
Protein	"p(HGNC:""RORA"")"
Protein	"p(HGNC:""ARHGDIG"")"
Protein	"p(MGI:""Kcnj12"")"
Protein	"p(RGD:""Homer2"")"
Protein	"p(MGI:""Bcl2"",pmod(Ph))"
Protein	"p(MGI:""Sst"")"
Protein	"p(HGNC:""WASL"")"
Protein	"p(RGD:""Tubb6"")"
Protein	"p(MGI:""Olfr922"")"
Protein	"p(HGNC:""VLDLR"",pmod(ubiquitination))"
Protein	"p(MGI:""Olfr726"")"
Protein	"p(HGNC:""FRAT2"")"
Protein	"p(RGD:""Itga2"")"
Protein	"p(MGI:""Cyth2"")"
Protein	"p(MGI:""Olfr545"")"
Protein	"p(RGD:""Ldhc"")"
Protein	"p(HGNC:""GNAL"")"
Protein	"p(RGD:""Tnni3"")"
Protein	"p(MGI:""Olfr342"")"
Protein	"p(HGNC:""PCNA"")"
Protein	"p(HGNC:""CCR8"")"
Protein	"p(HGNC:""RASAL2"")"
Protein	"p(MGI:""Olfr1497"")"
Protein	"p(HGNC:""ADIPOQ"")"
Protein	"p(MGI:""Olfr1299"")"
Protein	"p(HGNC:""RIPK1"",pmod(Ub))"
Protein	"p(CONSO:""Tau oligomers"",pmod(CONSO:""hyperphosphorylation""))"
Protein	"p(HGNC:""ADK"")"
Protein	"p(RGD:""Cd38"")"
Protein	"p(MGI:""Col3a1"")"
Protein	"p(RGD:""Atg2a"",pmod(Ph))"
Protein	"p(HGNC:""EP300"")"
Protein	"p(RGD:""Il17d"")"
Protein	"p(HGNC:""ITGAM"",loc(MESHA:""Monocytes""))"
Protein	"p(HGNC:""KLK6"")"
Protein	"p(RGD:""Tnfrsf4"")"
Protein	"p(MGI:""Tnc"")"
Protein	"p(MGI:""Lamp2"",loc(MESHA:""Spinal Cord""))"
Protein	"p(HGNC:""RRAGA"",loc(GO:""lysosome""))"
Protein	"p(RGD:""RGD1562400"")"
Protein	"p(HGNC:""GRB2"")"
Protein	"p(MGI:""Ifna2"")"
Protein	"p(RGD:""Hspa2"")"
Protein	"p(RGD:""Olr727"")"
Protein	"p(HGNC:""SOX2"")"
Protein	"p(RGD:""Insr"",pmod(Ph))"
Protein	"p(RGD:""Olr48"")"
Protein	"p(HGNC:""TTBK1"")"
Protein	"p(HGNC:""IGF2R"")"
Protein	"p(HGNC:""IL10RA"")"
Protein	"p(FLYBASE:""modSP"")"
Protein	"p(MGI:""Ppp1r1a"")"
Protein	"p(RGD:""Olr25"")"
Protein	"p(HGNC:""PPP2CA"",pmod(Me))"
Protein	"p(MGI:""Fgf1"")"
Protein	"p(RGD:""Olr1598"")"
Protein	"p(NCIT:""C20426"")"
Protein	"p(HGNC:""RSAD2"")"
Protein	"p(RGD:""Cyp24a1"")"
Protein	"p(MGI:""H2-T3"")"
Protein	"p(MGI:""Pcyt1a"")"
Protein	"p(RGD:""Olr1349"")"
Protein	"p(RGD:""Optn"")"
Protein	"p(HGNC:""CD33"",pmod(Ph,Y,340))"
Protein	"p(RGD:""Marcks"")"
Protein	"p(MGI:""Srsf1"")"
Protein	"p(RGD:""Olr1122"")"
Protein	"p(HGNC:""HIF1A"",pmod(Hy,N,803))"
Protein	"p(RGD:""Tmem173"")"
Protein	"p(HGNC:""ITGA1"")"
Protein	"p(RGD:""Sos2"")"
Protein	"p(RGD:""Itga11"")"
Protein	"p(HGNC:""MAPT"",pmod(CONSO:""protein aggregates""))"
Protein	"p(MGI:""Slc9a1"")"
Protein	"p(MGI:""Anapc4"")"
Protein	"p(MGI:""Hck"")"
Protein	"p(HGNC:""CACNA1G"")"
Protein	"p(HGNC:""TNN"")"
Protein	"p(RGD:""Esr1"",pmod(Ph))"
Protein	"p(MGI:""Hcrtr2"")"
Protein	"p(RGD:""Prkn"")"
Protein	"p(HGNC:""QPRT"")"
Protein	"p(HGNC:""COL6A5"")"
Protein	"p(RGD:""Gngt1"")"
Protein	"p(MGI:""Ptger2"")"
Protein	"p(MGI:""Lgmn"")"
Protein	"p(RGD:""Eif2ak3"")"
Protein	"p(HGNC:""PLXNC1"")"
Protein	"p(RGD:""Acacb"")"
Protein	"p(MGI:""Igbp1b"")"
Protein	"p(RGD:""Slc22a5"")"
Protein	"p(HGNC:""UBC"")"
Protein	"p(FLYBASE:""Raf"")"
Protein	"p(HGNC:""F12"")"
Protein	"p(MGI:""Olfr569"")"
Protein	"p(HGNC:""BAX"",pmod(Ph))"
Protein	"p(HGNC:""CACNA1D"")"
Protein	"p(MGI:""Olfr347"")"
Protein	"p(HGNC:""JAG1"")"
Protein	"p(HGNC:""ACKR4"")"
Protein	"p(MGI:""Olfr1477"")"
Protein	"p(MGI:""Ncam2"")"
Protein	"p(HGNC:""DLG3"")"
Protein	"p(HGNC:""EDNRB"")"
Protein	"p(MGI:""Tbc1d17"")"
Protein	"p(MGI:""Olfr1264"")"
Protein	"p(FLYBASE:""sima"")"
Protein	"p(HGNC:""OR5D16"")"
Protein	"p(HGNC:""URM1"")"
Protein	"p(MGI:""Olfr1045"")"
Protein	"p(HGNC:""HSPB8"")"
Protein	"p(HGNC:""OR2G2"")"
Protein	"p(MGI:""Itpkb"")"
Protein	"p(MGI:""Tuba3b"")"
Protein	"p(SFAM:""CREB Family"",pmod(Ph))"
Protein	"p(HGNC:""SPAST"")"
Protein	"p(HGNC:""CNGB1"")"
Protein	"p(RGD:""Fgf1"")"
Protein	"p(MGI:""Zp3r"")"
Protein	"p(MESH:""Acetyl-CoA Carboxylase"",pmod(Ph))"
Protein	"p(HGNC:""PER2"")"
Protein	"p(RGD:""Amhr2"")"
Protein	"p(MGI:""Ilk"",pmod(Ph))"
Protein	"p(FPLX:""AMPK"",pmod(Ph,Y,172))"
Protein	"p(RGD:""Edar"")"
Protein	"p(MGI:""Col6a6"")"
Protein	"p(HGNC:""TFEB"",var(""p.Gln10Ala""),var(""p.Lys11Ala""))"
Protein	"p(MGI:""Ndufa12"")"
Protein	"p(HGNC:""PSCA"")"
Protein	"p(MGI:""Rhoa"")"
Protein	"p(MGI:""Lpl"")"
Protein	"p(RGD:""Olr757"")"
Protein	"p(HGNC:""TREM2"",var(""p.Thr66Met""))"
Protein	"p(CHEBI:""amyloid-beta"",var(""?""))"
Protein	"p(HGNC:""FCGR2A"",pmod(Ph))"
Protein	"p(MGI:""Ccl19"")"
Protein	"p(RGD:""Olr531"")"
Protein	"p(HGNC:""RNF41"")"
Protein	"p(HGNC:""FBXO43"")"
Protein	"p(MGI:""Adcy6"")"
Protein	"p(RGD:""Olr329"")"
Protein	"p(HGNC:""LAMP2"",loc(GO:""cytoplasm""))"
Protein	"p(HGNC:""DTX2"")"
Protein	"p(RGD:""Rbpjl2"")"
Protein	"p(RGD:""Olr17"")"
Protein	"p(HGNC:""STAT1"",pmod(Ph))"
Protein	"p(HGNC:""AVPR1A"")"
Protein	"p(HGNC:""KCNJ12"")"
Protein	"p(MGI:""Tead3"")"
Protein	"p(RGD:""Tln1"")"
Protein	"p(RGD:""Olr1468"")"
Protein	"p(MGI:""Mir30b"")"
Protein	"p(HGNC:""NDUFB5"")"
Protein	"p(RGD:""Bcl2l11"")"
Protein	"p(MGI:""Ppp1ca"")"
Protein	"p(RGD:""Olr1243"")"
Protein	"p(HGNC:""APLNR"")"
Protein	"p(CONSO:""CDK5R1 p25"")"
Protein	"p(HGNC:""CACNA2D1"")"
Protein	"p(RGD:""Src"")"
Protein	"p(MGI:""Sstr2"")"
Protein	"p(CONSO:""sAPP-beta"")"
Protein	"p(HGNC:""COL4A1"")"
Protein	"p(HGNC:""SUFU"",pmod(Ub))"
Protein	"p(MGI:""Lpar3"")"
Protein	"p(RGD:""Ppp4r3c"")"
Protein	"p(MGI:""Vhl"")"
Protein	"p(HGNC:""ABLIM3"")"
Protein	"p(RGD:""Ctsk"")"
Protein	"p(MGI:""Nfs1"")"
Protein	"p(MGI:""Raet1e"")"
Protein	"p(HGNC:""CD276"")"
Protein	"p(MGI:""Olfr982"")"
Protein	"p(HGNC:""HES5"")"
Protein	"p(HGNC:""SIK1B"")"
Protein	"p(FLYBASE:""bru1"")"
Protein	"p(RGD:""Junb"")"
Protein	"p(MGI:""Olfr76"")"
Protein	"p(MGI:""Fbxo5"")"
Protein	"p(MGI:""Olfr556"")"
Protein	"p(RGD:""Tnf"")"
Protein	"p(MGI:""Rasal1"")"
Protein	"p(MGI:""Olfr330"")"
Protein	"p(HGNC:""NOTCH1"")"
Protein	"p(HGNC:""CXCL6"")"
Protein	"p(MGI:""Olfr1461"")"
Protein	"p(RGD:""Serpinb10"")"
Protein	"p(HGNC:""SRGAP2"")"
Protein	"p(HGNC:""OXTR"")"
Protein	"p(MGI:""Olfr1272"")"
Protein	"p(HGNC:""APP"",pmod(Ph))"
Protein	"p(FLYBASE:""dco"")"
Protein	"p(HGNC:""OR5P2"")"
Protein	"p(HGNC:""SCN3A"")"
Protein	"p(RGD:""Apln"")"
Protein	"p(RGD:""Irak1"")"
Protein	"p(MGI:""Olfr1084"")"
Protein	"p(HGNC:""CTNNBIP1"")"
Protein	"p(FLYBASE:""Dad"")"
Protein	"p(HGNC:""OR2W1"")"
Protein	"p(MGI:""Rdx"")"
Protein	"p(HGNC:""CASP6"")"
Protein	"p(HGNCGENEFAMILY:""Histones"",pmod(Ac,K,16))"
Protein	"p(HGNC:""OR10A3"")"
Protein	"p(HGNC:""MIR29B2"")"
Protein	"p(RGD:""Pla2g5"")"
Protein	"p(RGD:""Epb41l4b"")"
Protein	"p(MGI:""Il13"")"
Protein	"p(CONSO:""VQIVYK motif"")"
Protein	"p(RGD:""Mob1a"")"
Protein	"p(RGD:""Stim2"")"
Protein	"p(HGNC:""IRAK2"")"
Protein	"p(MGI:""Mapt"",pmod(Ph,S,262),pmod(Ph,S,356))"
Protein	"p(RGD:""Cx3cr1"")"
Protein	"p(HGNC:""VIM"")"
Protein	"p(HGNC:""TARDBP"",pmod(Ub,K,63),var(""?""))"
Protein	"p(MGI:""Diaph2"")"
Protein	"p(RGD:""Egr3"")"
Protein	"p(HGNC:""MAPT"",pmod(Ph))"
Protein	"p(MGI:""Nlrc4"")"
Protein	"p(MGI:""Trpa1"",pmod(Ph))"
Protein	"p(RGD:""Olr701"")"
Protein	"p(FPLX:""SMAD"")"
Protein	"p(RGD:""Bdkrb2"")"
Protein	"p(RGD:""Olr458"")"
Protein	"p(HGNC:""ARHGEF7"",pmod(Ph,S,516))"
Protein	"p(FPLX:""Caspase"")"
Protein	"p(HGNC:""GRK3"")"
Protein	"p(RGD:""Mpst"")"
Protein	"p(RGD:""Olr226"")"
Protein	"p(HGNC:""SET"")"
Protein	"p(MGI:""Notch4"")"
Protein	"p(RGD:""Olr157"")"
Protein	"p(MGI:""Mir195a"")"
Protein	"p(RGD:""Efna3"")"
Protein	"p(MGI:""H2-M10.6"")"
Protein	"p(RGD:""Olr1325"")"
Protein	"p(RGD:""Procr"")"
Protein	"p(MGI:""Casp1"")"
Protein	"p(HGNC:""KCNE1"")"
Protein	"p(RGD:""Thbs1"")"
Protein	"p(MGI:""Smad3"",pmod(Ph))"
Protein	"p(RGD:""Olr1076"")"
Protein	"p(MESH:""Proteins"",pmod(Ub))"
Protein	"p(RGD:""Adcy3"")"
Protein	"p(RGD:""Fgf10"")"
Protein	"p(RGD:""Gli3"",pmod(Ph))"
Protein	"p(HGNCGENEFAMILY:""Beta catenins"",pmod(Ph,S,37))"
Protein	"p(HGNC:""KCNN1"")"
Protein	"p(HGNC:""UCN3"")"
Protein	"p(MGI:""Lat"",pmod(Ph))"
Protein	"p(MGI:""Rel"")"
Protein	"p(RGD:""Anapc4"")"
Protein	"p(HGNC:""TARDBP"",pmod(Ub))"
Protein	"p(HGNC:""FGF23"")"
Protein	"p(RGD:""Ptpn7"")"
Protein	"p(HGNC:""CYBA"")"
Protein	"p(MGI:""Hhip"")"
Protein	"p(RGD:""Tgif1"")"
Protein	"p(MGI:""A2m"")"
Protein	"p(HGNC:""KIR2DS1"")"
Protein	"p(HGNC:""RCVRN"")"
Protein	"p(MGI:""Taok3"")"
Protein	"p(HGNC:""BCL6"")"
Protein	"p(HGNC:""H3-4"")"
Protein	"p(HGNC:""ADIPOR1"")"
Protein	"p(MGI:""Kcnj2"")"
Protein	"p(RGD:""Grk2"")"
Protein	"p(MGI:""Parp2"")"
Protein	"p(MGI:""Hspa5"")"
Protein	"p(HGNC:""ACTR2"")"
Protein	"p(RGD:""Rab5b"")"
Protein	"p(MGI:""Olfr924"")"
Protein	"p(MGI:""Olfr728"")"
Protein	"p(HGNC:""HK1"")"
Protein	"p(RGD:""Itga4"")"
Protein	"p(MGI:""Cyth4"")"
Protein	"p(MGI:""Olfr549"")"
Protein	"p(HGNC:""TTR"")"
Protein	"p(HGNC:""SCN1A"",pmod(Ph))"
Protein	"p(MGI:""Olfr345"")"
Protein	"p(RGD:""Gip"")"
Protein	"p(HGNC:""GCM1"")"
Protein	"p(RGD:""Slc9a3r1"",pmod(Ph))"
Protein	"p(MGI:""Olfr1337"")"
Protein	"p(HGNC:""GRINA"")"
Protein	"p(HGNC:""ATP1B3"")"
Protein	"p(HGNC:""OR7A17"")"
Protein	"p(HGNC:""SSH3"")"
Protein	"p(RGD:""Npy4r"")"
Protein	"p(MGI:""Olfr1130"")"
Protein	"p(HGNC:""TPPP"")"
Protein	"p(HGNC:""OR4D1"")"
Protein	"p(HGNC:""PIK3AP1"")"
Protein	"p(RGD:""Atp6v1c1"")"
Protein	"p(MGI:""Ppp1r15a"")"
Protein	"p(MGI:""Ccr7"")"
Protein	"p(HGNC:""OR10AG1"")"
Protein	"p(HGNC:""MIR125B2"")"
Protein	"p(MGI:""Wdr59"")"
Protein	"p(MGI:""Mapk14"",pmod(Ph))"
Protein	"p(HGNC:""MAPT"",pmod(CONSO:""O-GlcNAcylation"",S,400))"
Protein	"p(RGD:""Tab1"")"
Protein	"p(HGNC:""IL1A"")"
Protein	"p(RGD:""Il5"")"
Protein	"p(MGI:""Atp6v1g3"")"
Protein	"p(RGD:""Icos"")"
Protein	"p(HGNC:""TREM2"",loc(MESHA:""Cell Membrane""),var(""p.Val126Gly""))"
Protein	"p(MGI:""Uqcrc1"")"
Protein	"p(RGD:""Ppp1r12c"")"
Protein	"p(MGI:""App"",frag(""1_?""),loc(MESHA:""Neurites""))"
Protein	"p(HGNC:""CHRNA7"",var(""p.Leu335Ala""))"
Protein	"p(MGI:""Card9"")"
Protein	"p(RGD:""Ykt6"")"
Protein	"p(RGD:""Olr795"")"
Protein	"p(HGNC:""TREML1"",loc(MESHA:""Brain""))"
Protein	"p(HGNCGENEFAMILY:""Inositol 1,4,5-triphosphate receptors"")"
Protein	"p(MGI:""Cxcl13"")"
Protein	"p(RGD:""Olr556"")"
Protein	"p(MGI:""Mapt"",pmod(Ph,T,204))"
Protein	"p(HGNC:""SPDYA"")"
Protein	"p(MGI:""Calm3"")"
Protein	"p(RGD:""Cish"")"
Protein	"p(RGD:""Olr344"")"
Protein	"p(FPLX:""AMPK"")"
Protein	"p(RGD:""Dtx3"")"
Protein	"p(RGD:""Olr1724"")"
Protein	"p(HGNC:""NPPB"")"
Protein	"p(MGI:""Rassf1"")"
Protein	"p(RGD:""P2ry12"")"
Protein	"p(MGI:""Mir141"")"
Protein	"p(HGNC:""NDUFS7"")"
Protein	"p(RGD:""Mir103a1"")"
Protein	"p(RGD:""Olr1259"")"
Protein	"p(FPLX:""TNFRSF"")"
Protein	"p(RGD:""Mirlet7e"")"
Protein	"p(RGD:""Olr104"")"
Protein	"p(HGNC:""GAD1"")"
Protein	"p(HGNC:""CSNK1A1L"")"
Protein	"p(RGD:""Ccr3"")"
Protein	"p(RGD:""Fos"",pmod(Ph))"
Protein	"p(HGNCGENEFAMILY:""PDZ domain containing"")"
Protein	"p(FLYBASE:""tim"",pmod(Ph))"
Protein	"p(HGNC:""PTH2R"")"
Protein	"p(MGI:""Csnk2a1"")"
Protein	"p(RGD:""Pttg1"",pmod(Ub))"
Protein	"p(HGNC:""MAPT"",frag(""421_*""))"
Protein	"p(HGNC:""MAP4K4"")"
Protein	"p(RGD:""Plcg2"")"
Protein	"p(MGI:""Kiss1r"")"
Protein	"p(MGI:""Notum"")"
Protein	"p(MGI:""Bmp15"")"
Protein	"p(RGD:""Mapt"")"
Protein	"p(MGI:""Rasgrp4"")"
Protein	"p(RGD:""Gab1"",pmod(Ph))"
Protein	"p(MGI:""Il10rb"")"
Protein	"p(MGI:""Cacng4"")"
Protein	"p(MGI:""Ptgs2"")"
Protein	"p(HGNC:""WIPF1"")"
Protein	"p(MGI:""Olfr937"")"
Protein	"p(HGNC:""TRPC5"")"
Protein	"p(HGNC:""PRKAG1"")"
Protein	"p(MGI:""Olfr715b"")"
Protein	"p(RGD:""Gtf2ird1"")"
Protein	"p(HGNC:""PSEN1"",var(""p.Leu286Val""))"
Protein	"p(MGI:""Olfr517"")"
Protein	"p(SFAM:""HSP70 Family"")"
Protein	"p(HGNC:""CDKN1A"",pmod(Ph))"
Protein	"p(MGI:""Rapgef5"")"
Protein	"p(MGI:""Olfr293"")"
Protein	"p(HGNC:""GABRE"")"
Protein	"p(HGNC:""IL20"")"
Protein	"p(MGI:""Olfr1419"")"
Protein	"p(RGD:""Vipr1"")"
Protein	"p(MGI:""Olfr1219"")"
Protein	"p(RGD:""Cd19"",pmod(Ph))"
Protein	"p(HGNC:""APP"",pmod(Me1))"
Protein	"p(HGNC:""OR52R1"")"
Protein	"p(MGI:""Olfr1014"")"
Protein	"p(HGNC:""OR2AT4"")"
Protein	"p(MGI:""Pln"",pmod(Ph))"
Protein	"p(MGI:""Cgn"")"
Protein	"p(MGI:""Tubb2b"")"
Protein	"p(MESHC:""Chemokines"")"
Protein	"p(HGNC:""PSMD7"")"
Protein	"p(MGI:""Ager"")"
Protein	"p(HGNC:""CARD11"")"
Protein	"p(CONSO:""Tau isoform D (383 aa)"",var(""p.Arg406Trp""))"
Protein	"p(RGD:""Boc"")"
Protein	"p(HGNC:""MALT1"",loc(MESHA:""Cell Membrane""))"
Protein	"p(HGNC:""MAPT"",frag(""277_280""))"
Protein	"p(RGD:""Ifnar1"")"
Protein	"p(MGI:""Llgl2"")"
